trip_id,stop_id,stop_name,lat,long,time
FNSH006U,1001242,K Street and 16th Street NW,38.902599,-77.036983,2018-11-10 17:49:00
ZV8HLXKC,1001637,Wisconsin Avenue and 34th Street NW,38.915898,-77.067755,2018-11-10 10:08:00
L4IENH3R,1003660,New York Avenue and 9th Street NW,38.902091,-77.024599,2018-11-10 1:46:00
ZLZVDIT9,1003864,Massachusetts Avenue and 5th Street NW,38.901144,-77.018743,2018-11-10 13:51:00
8VYPBS7E,1003813,(Lower) K Street and 30th Street NW,38.902678,-77.058852,2018-11-10 23:27:00
3H0ZMKPU,1001496,Wisconsin Avenue and Q Street NW,38.911051,-77.065178,2018-11-10 18:34:00
PZYIGJ6M,1003507,Wisconsin Avenue and M Street NW,38.904953,-77.062693,2018-11-10 11:10:00
9T9U808T,1003866,Union Station Parking Garage,38.899325,-77.006434,2018-11-10 11:10:00
H86VN4ID,1003521,Massachusetts Avenue and 7th Street NW,38.902181,-77.021712,2018-11-10 22:42:00
L3YPUP7R,1003864,Massachusetts Avenue and 5th Street NW,38.901144,-77.018743,2018-11-10 19:18:00
2ZOOF97I,1003866,Union Station Parking Garage,38.899325,-77.006434,2018-11-10 19:53:00
LGL3GXEU,1003866,Union Station Parking Garage,38.899325,-77.006434,2018-11-10 3:14:00
Q38DAI8N,1003521,Massachusetts Avenue and 7th Street NW,38.902181,-77.021712,2018-11-10 8:59:00
3PWTR1EG,1003521,Massachusetts Avenue and 7th Street NW,38.902181,-77.021712,2018-11-10 2:51:00
N97TMEF5,1003660,New York Avenue and 9th Street NW,38.902091,-77.024599,2018-11-10 3:33:00
PZYIGJ6M,1001233,K Street and 19th Street NW,38.9026,-77.043266,2018-11-10 10:39:00
I409Y29K,1001241,K Street and Connecticut Avenue NW,38.902611,-77.039222,2018-11-10 22:14:00
CFIGWJ4W,1001637,Wisconsin Avenue and 34th Street NW,38.915898,-77.067755,2018-11-10 6:15:00
4W7D4WRG,1001406,Wisconsin Avenue and P Street NW,38.909066,-77.064125,2018-11-10 5:45:00
P8WOJRAI,1001376,Wisconsin Avenue and Dumbarton Street NW,38.907395,-77.063253,2018-11-10 20:07:00
ET5PM83X,1001406,Wisconsin Avenue and P Street NW,38.909066,-77.064125,2018-11-10 11:52:00
AOXUB2CN,1003507,Wisconsin Avenue and M Street NW,38.904953,-77.062693,2018-11-10 5:25:00
9KOUO3KX,1001202,Pennsylvania Avenue and 22nd Street NW,38.902094,-77.048448,2018-11-10 2:29:00
YNK1MNQO,1001202,Pennsylvania Avenue and 22nd Street NW,38.902094,-77.048448,2018-11-10 7:03:00
9DZZ5JZB,1001593,Wisconsin Avenue and R Street NW,38.914019,-77.066735,2018-11-10 9:21:00
VS82TTZ6,1003521,Massachusetts Avenue and 7th Street NW,38.902181,-77.021712,2018-11-10 20:07:00
EZX8FQZ8,1001065,North Capitol Street and Massachusetts Avenue NW,38.897808,-77.009201,2018-11-10 10:03:00
A4UR5AWB,1003814,(Lower) K Street and Wisconsin Avenue NW,38.90268,-77.062534,2018-11-10 6:28:00
NBPU6TO5,1003866,Union Station Parking Garage,38.899325,-77.006434,2018-11-10 11:39:00
63FSFU4B,1003507,Wisconsin Avenue and M Street NW,38.904953,-77.062693,2018-11-10 7:45:00
LH3I03LT,1001496,Wisconsin Avenue and Q Street NW,38.911051,-77.065178,2018-11-10 6:56:00
M5YFZJ6D,1001376,Wisconsin Avenue and Dumbarton Street NW,38.907395,-77.063253,2018-11-10 18:08:00
P4Y06UDT,1001202,Pennsylvania Avenue and 22nd Street NW,38.902094,-77.048448,2018-11-10 17:56:00
B7O2NL67,1001406,Wisconsin Avenue and P Street NW,38.909066,-77.064125,2018-11-10 10:15:00
F07AJDXR,1001094,Massachusetts Avenue and New Jersey Avenue NW,38.899222,-77.013069,2018-11-10 10:41:00
J4GYPU3P,1003521,Massachusetts Avenue and 7th Street NW,38.902181,-77.021712,2018-11-10 15:43:00
3GQUPA5Z,1003864,Massachusetts Avenue and 5th Street NW,38.901144,-77.018743,2018-11-10 1:23:00
SB2RSKJA,1003864,Massachusetts Avenue and 5th Street NW,38.901144,-77.018743,2018-11-10 3:02:00
EVL4IKUW,1003810,K Street and 13th Street NW,38.902601,-77.028892,2018-11-10 6:14:00
QO5VGADG,1001242,K Street and 16th Street NW,38.902599,-77.036983,2018-11-10 10:04:00
17RUDCME,1003810,K Street and 13th Street NW,38.902601,-77.028892,2018-11-10 8:07:00
SOS9B6C9,1001241,K Street and Connecticut Avenue NW,38.902611,-77.039222,2018-11-10 3:52:00
3F73YQM9,1001094,Massachusetts Avenue and New Jersey Avenue NW,38.899222,-77.013069,2018-11-10 12:50:00
L5U1NZJ8,1001406,Wisconsin Avenue and P Street NW,38.909066,-77.064125,2018-11-10 22:57:00
RJ552K0W,1001239,K Street and 14th Street NW,38.9026,-77.032504,2018-11-10 12:12:00
8AM4G89Q,1001202,Pennsylvania Avenue and 22nd Street NW,38.902094,-77.048448,2018-11-10 19:47:00
P8WOJRAI,1001202,Pennsylvania Avenue and 22nd Street NW,38.902094,-77.048448,2018-11-10 19:39:00
O312CQTZ,1003864,Massachusetts Avenue and 5th Street NW,38.901144,-77.018743,2018-11-10 20:19:00
QS7K6MZ3,1003660,New York Avenue and 9th Street NW,38.902091,-77.024599,2018-11-10 20:02:00
7HFAUI41,1001202,Pennsylvania Avenue and 22nd Street NW,38.902094,-77.048448,2018-11-10 4:11:00
MCEHH69F,1001637,Wisconsin Avenue and 34th Street NW,38.915898,-77.067755,2018-11-10 4:22:00
C8YJOXM7,1001065,North Capitol Street and Massachusetts Avenue NW,38.897808,-77.009201,2018-11-10 14:45:00
LGL3GXEU,1001593,Wisconsin Avenue and R Street NW,38.914019,-77.066735,2018-11-10 4:01:00
E3BQD0KZ,1003813,(Lower) K Street and 30th Street NW,38.902678,-77.058852,2018-11-10 21:15:00
Q3J8VC2G,1003812,K Street and 24th Street NW,38.902672,-77.051596,2018-11-10 1:28:00
AO8ON420,1003812,K Street and 24th Street NW,38.902672,-77.051596,2018-11-10 21:53:00
N97TMEF5,1003814,(Lower) K Street and Wisconsin Avenue NW,38.90268,-77.062534,2018-11-10 3:58:00
VUF8PT5Z,1003816,35th Street and Wisconsin Avenue NW,38.91762,-77.069531,2018-11-10 10:17:00
8XDVBQ6M,1001637,Wisconsin Avenue and 34th Street NW,38.915898,-77.067755,2018-11-10 16:09:00
55JXUYPX,1001376,Wisconsin Avenue and Dumbarton Street NW,38.907395,-77.063253,2018-11-10 20:10:00
0XBSYIVD,1003866,Union Station Parking Garage,38.899325,-77.006434,2018-11-10 9:46:00
JBWXR6H5,1001496,Wisconsin Avenue and Q Street NW,38.911051,-77.065178,2018-11-10 3:48:00
FW1F43HS,1003813,(Lower) K Street and 30th Street NW,38.902678,-77.058852,2018-11-10 22:31:00
6T8IS5SE,1001496,Wisconsin Avenue and Q Street NW,38.911051,-77.065178,2018-11-10 22:57:00
X5B4P3JV,1001239,K Street and 14th Street NW,38.9026,-77.032504,2018-11-10 7:34:00
DX60K98S,1001376,Wisconsin Avenue and Dumbarton Street NW,38.907395,-77.063253,2018-11-10 3:05:00
DS4H7H0L,1001376,Wisconsin Avenue and Dumbarton Street NW,38.907395,-77.063253,2018-11-10 4:39:00
E3BQD0KZ,1003811,21st Street and K Street NW,38.90219,-77.046717,2018-11-10 20:59:00
TEZH566U,1001233,K Street and 19th Street NW,38.9026,-77.043266,2018-11-10 11:44:00
GDM1W7ZC,1001242,K Street and 16th Street NW,38.902599,-77.036983,2018-11-10 15:05:00
GB1CX8TT,1001065,North Capitol Street and Massachusetts Avenue NW,38.897808,-77.009201,2018-11-10 18:20:00
41IRGLSN,1003521,Massachusetts Avenue and 7th Street NW,38.902181,-77.021712,2018-11-10 9:41:00
ZV8HLXKC,1001241,K Street and Connecticut Avenue NW,38.902611,-77.039222,2018-11-10 9:07:00
YUHTC64W,1001376,Wisconsin Avenue and Dumbarton Street NW,38.907395,-77.063253,2018-11-10 3:56:00
MM0YA6DZ,1001233,K Street and 19th Street NW,38.9026,-77.043266,2018-11-10 22:00:00
C8YJOXM7,1003812,K Street and 24th Street NW,38.902672,-77.051596,2018-11-10 16:19:00
N9DK01TQ,1003660,New York Avenue and 9th Street NW,38.902091,-77.024599,2018-11-10 10:23:00
NOF1MHFS,1001065,North Capitol Street and Massachusetts Avenue NW,38.897808,-77.009201,2018-11-10 1:12:00
K9ZZMLRM,1003813,(Lower) K Street and 30th Street NW,38.902678,-77.058852,2018-11-10 13:09:00
HQYJULHA,1003521,Massachusetts Avenue and 7th Street NW,38.902181,-77.021712,2018-11-10 17:40:00
TG981BDX,1003864,Massachusetts Avenue and 5th Street NW,38.901144,-77.018743,2018-11-10 2:16:00
Y8LTMSX9,1001593,Wisconsin Avenue and R Street NW,38.914019,-77.066735,2018-11-10 10:43:00
KJ52Q4RL,1003812,K Street and 24th Street NW,38.902672,-77.051596,2018-11-10 2:46:00
PM4NLLLR,1001094,Massachusetts Avenue and New Jersey Avenue NW,38.899222,-77.013069,2018-11-10 8:37:00
YM3DSZT9,1003660,New York Avenue and 9th Street NW,38.902091,-77.024599,2018-11-10 11:06:00
24M4ZOFZ,1001239,K Street and 14th Street NW,38.9026,-77.032504,2018-11-10 6:28:00
GXNB9EQ7,1003812,K Street and 24th Street NW,38.902672,-77.051596,2018-11-10 16:34:00
A54BKFDP,1003864,Massachusetts Avenue and 5th Street NW,38.901144,-77.018743,2018-11-10 4:52:00
Y1M9ZHA8,1003866,Union Station Parking Garage,38.899325,-77.006434,2018-11-10 22:23:00
VUF8PT5Z,1001242,K Street and 16th Street NW,38.902599,-77.036983,2018-11-10 9:06:00
41IRGLSN,1001065,North Capitol Street and Massachusetts Avenue NW,38.897808,-77.009201,2018-11-10 9:24:00
N97TMEF5,1001241,K Street and Connecticut Avenue NW,38.902611,-77.039222,2018-11-10 3:43:00
DRO2ILKL,1003521,Massachusetts Avenue and 7th Street NW,38.902181,-77.021712,2018-11-10 22:43:00
X8Q6UVGJ,1003811,21st Street and K Street NW,38.90219,-77.046717,2018-11-10 8:29:00
Q3OU25CM,1001376,Wisconsin Avenue and Dumbarton Street NW,38.907395,-77.063253,2018-11-10 7:41:00
T2CRXNI3,1001376,Wisconsin Avenue and Dumbarton Street NW,38.907395,-77.063253,2018-11-10 13:29:00
AC94MAIR,1001094,Massachusetts Avenue and New Jersey Avenue NW,38.899222,-77.013069,2018-11-10 9:00:00
DHEME86Z,1003816,35th Street and Wisconsin Avenue NW,38.91762,-77.069531,2018-11-10 17:50:00
6GP6V92F,1001496,Wisconsin Avenue and Q Street NW,38.911051,-77.065178,2018-11-10 19:43:00
KJ52Q4RL,1003816,35th Street and Wisconsin Avenue NW,38.91762,-77.069531,2018-11-10 3:08:00
41IRGLSN,1003816,35th Street and Wisconsin Avenue NW,38.91762,-77.069531,2018-11-10 11:14:00
F6CIOW3Y,1003866,Union Station Parking Garage,38.899325,-77.006434,2018-11-10 10:57:00
QETQOTAR,1001233,K Street and 19th Street NW,38.9026,-77.043266,2018-11-10 9:57:00
1IMNV4QA,1003811,21st Street and K Street NW,38.90219,-77.046717,2018-11-10 2:43:00
41IRGLSN,1003812,K Street and 24th Street NW,38.902672,-77.051596,2018-11-10 10:27:00
EP0GWAZQ,1003864,Massachusetts Avenue and 5th Street NW,38.901144,-77.018743,2018-11-10 15:49:00
LF8UPHM8,1003816,35th Street and Wisconsin Avenue NW,38.91762,-77.069531,2018-11-10 3:12:00
6V8YVZ57,1001241,K Street and Connecticut Avenue NW,38.902611,-77.039222,2018-11-10 22:48:00
PZYIGJ6M,1003521,Massachusetts Avenue and 7th Street NW,38.902181,-77.021712,2018-11-10 10:10:00
1LVQYP39,1001593,Wisconsin Avenue and R Street NW,38.914019,-77.066735,2018-11-10 10:11:00
X5CSDOH5,1001065,North Capitol Street and Massachusetts Avenue NW,38.897808,-77.009201,2018-11-10 6:30:00
PT026KYB,1003660,New York Avenue and 9th Street NW,38.902091,-77.024599,2018-11-10 1:59:00
GTXINN2N,1001094,Massachusetts Avenue and New Jersey Avenue NW,38.899222,-77.013069,2018-11-10 12:16:00
PTJ8E7JZ,1003810,K Street and 13th Street NW,38.902601,-77.028892,2018-11-10 8:11:00
46X12Z15,1001637,Wisconsin Avenue and 34th Street NW,38.915898,-77.067755,2018-11-10 12:11:00
UNQRJXIG,1003810,K Street and 13th Street NW,38.902601,-77.028892,2018-11-10 6:49:00
0KG5CMBF,1001239,K Street and 14th Street NW,38.9026,-77.032504,2018-11-10 2:26:00
XRN9JJFB,1001637,Wisconsin Avenue and 34th Street NW,38.915898,-77.067755,2018-11-10 7:19:00
QS7K6MZ3,1003507,Wisconsin Avenue and M Street NW,38.904953,-77.062693,2018-11-10 20:37:00
FGEXX0VY,1003810,K Street and 13th Street NW,38.902601,-77.028892,2018-11-10 13:57:00
5WZDAQL6,1001202,Pennsylvania Avenue and 22nd Street NW,38.902094,-77.048448,2018-11-10 17:32:00
PPPVYYCN,1003812,K Street and 24th Street NW,38.902672,-77.051596,2018-11-10 5:06:00
NFX4KHF2,1003521,Massachusetts Avenue and 7th Street NW,38.902181,-77.021712,2018-11-10 6:31:00
1SQIUCR5,1001406,Wisconsin Avenue and P Street NW,38.909066,-77.064125,2018-11-10 19:11:00
2GPUT6KR,1001094,Massachusetts Avenue and New Jersey Avenue NW,38.899222,-77.013069,2018-11-10 18:08:00
XC2HS1CU,1001239,K Street and 14th Street NW,38.9026,-77.032504,2018-11-10 16:34:00
PM4NLLLR,1001241,K Street and Connecticut Avenue NW,38.902611,-77.039222,2018-11-10 9:11:00
HMEDOF62,1003816,35th Street and Wisconsin Avenue NW,38.91762,-77.069531,2018-11-10 20:49:00
B0KKC8PB,1001065,North Capitol Street and Massachusetts Avenue NW,38.897808,-77.009201,2018-11-10 23:49:00
UFJL8SG9,1003521,Massachusetts Avenue and 7th Street NW,38.902181,-77.021712,2018-11-10 18:23:00
VUMH5H9S,1001094,Massachusetts Avenue and New Jersey Avenue NW,38.899222,-77.013069,2018-11-10 10:13:00
T4VB0HHG,1003811,21st Street and K Street NW,38.90219,-77.046717,2018-11-10 16:48:00
0ZFYV4EP,1001376,Wisconsin Avenue and Dumbarton Street NW,38.907395,-77.063253,2018-11-11 0:19:00
4LZTZI9J,1001406,Wisconsin Avenue and P Street NW,38.909066,-77.064125,2018-11-10 1:06:00
GHX9QGQM,1001239,K Street and 14th Street NW,38.9026,-77.032504,2018-11-10 0:53:00
ZV8HLXKC,1003866,Union Station Parking Garage,38.899325,-77.006434,2018-11-10 8:23:00
Q3OU25CM,1003660,New York Avenue and 9th Street NW,38.902091,-77.024599,2018-11-10 7:11:00
G96IRUOF,1001242,K Street and 16th Street NW,38.902599,-77.036983,2018-11-10 6:53:00
QFRYYGF6,1003812,K Street and 24th Street NW,38.902672,-77.051596,2018-11-10 16:46:00
U9GCSLVC,1001065,North Capitol Street and Massachusetts Avenue NW,38.897808,-77.009201,2018-11-10 23:23:00
X30MADYP,1003816,35th Street and Wisconsin Avenue NW,38.91762,-77.069531,2018-11-10 10:24:00
STEWBRSH,1001637,Wisconsin Avenue and 34th Street NW,38.915898,-77.067755,2018-11-10 13:37:00
EBXZTU13,1003507,Wisconsin Avenue and M Street NW,38.904953,-77.062693,2018-11-10 17:40:00
2Q34C8X8,1003813,(Lower) K Street and 30th Street NW,38.902678,-77.058852,2018-11-10 5:18:00
TYQZHRER,1001496,Wisconsin Avenue and Q Street NW,38.911051,-77.065178,2018-11-10 23:14:00
68P8W4YI,1001241,K Street and Connecticut Avenue NW,38.902611,-77.039222,2018-11-10 11:38:00
ZEOCMV04,1001242,K Street and 16th Street NW,38.902599,-77.036983,2018-11-10 15:34:00
TG93JY9H,1001406,Wisconsin Avenue and P Street NW,38.909066,-77.064125,2018-11-10 20:22:00
D6Q70Q6U,1001202,Pennsylvania Avenue and 22nd Street NW,38.902094,-77.048448,2018-11-10 3:10:00
POW603TE,1003816,35th Street and Wisconsin Avenue NW,38.91762,-77.069531,2018-11-10 14:19:00
WMDHEME9,1003816,35th Street and Wisconsin Avenue NW,38.91762,-77.069531,2018-11-10 12:12:00
URX9CYH5,1003814,(Lower) K Street and Wisconsin Avenue NW,38.90268,-77.062534,2018-11-10 4:46:00
J2IR2HQM,1001094,Massachusetts Avenue and New Jersey Avenue NW,38.899222,-77.013069,2018-11-10 11:19:00
DFAEC035,1003507,Wisconsin Avenue and M Street NW,38.904953,-77.062693,2018-11-10 18:55:00
74FEZC8J,1003812,K Street and 24th Street NW,38.902672,-77.051596,2018-11-10 22:06:00
NOF1MHFS,1003816,35th Street and Wisconsin Avenue NW,38.91762,-77.069531,2018-11-10 2:05:00
ET5PM83X,1001065,North Capitol Street and Massachusetts Avenue NW,38.897808,-77.009201,2018-11-10 10:26:00
L3YPUP7R,1001496,Wisconsin Avenue and Q Street NW,38.911051,-77.065178,2018-11-10 20:12:00
9T9U808T,1001239,K Street and 14th Street NW,38.9026,-77.032504,2018-11-10 12:00:00
480B6EDW,1003810,K Street and 13th Street NW,38.902601,-77.028892,2018-11-10 0:33:00
5EQ2MXAJ,1001496,Wisconsin Avenue and Q Street NW,38.911051,-77.065178,2018-11-10 20:49:00
HQYJULHA,1001202,Pennsylvania Avenue and 22nd Street NW,38.902094,-77.048448,2018-11-10 18:34:00
L52783OX,1001376,Wisconsin Avenue and Dumbarton Street NW,38.907395,-77.063253,2018-11-10 3:11:00
J8NKUDH7,1001637,Wisconsin Avenue and 34th Street NW,38.915898,-77.067755,2018-11-10 10:34:00
Q2N8F8KC,1003660,New York Avenue and 9th Street NW,38.902091,-77.024599,2018-11-10 19:24:00
STEWBRSH,1003814,(Lower) K Street and Wisconsin Avenue NW,38.90268,-77.062534,2018-11-10 12:52:00
HWHFQYCU,1001233,K Street and 19th Street NW,38.9026,-77.043266,2018-11-10 13:54:00
T6K07FA5,1001239,K Street and 14th Street NW,38.9026,-77.032504,2018-11-10 20:43:00
FNEMDUV7,1001241,K Street and Connecticut Avenue NW,38.902611,-77.039222,2018-11-10 7:46:00
MG8WNMYG,1001233,K Street and 19th Street NW,38.9026,-77.043266,2018-11-10 13:08:00
YLSBFPT8,1001233,K Street and 19th Street NW,38.9026,-77.043266,2018-11-10 9:26:00
L3YPUP7R,1003811,21st Street and K Street NW,38.90219,-77.046717,2018-11-10 19:38:00
WMDHEME9,1001065,North Capitol Street and Massachusetts Avenue NW,38.897808,-77.009201,2018-11-10 10:24:00
F43NI83T,1003660,New York Avenue and 9th Street NW,38.902091,-77.024599,2018-11-10 4:44:00
0L4YSHJK,1001406,Wisconsin Avenue and P Street NW,38.909066,-77.064125,2018-11-10 2:22:00
1LPDW2C7,1001094,Massachusetts Avenue and New Jersey Avenue NW,38.899222,-77.013069,2018-11-10 12:25:00
WKOMXQUT,1001239,K Street and 14th Street NW,38.9026,-77.032504,2018-11-10 14:28:00
D6Q70Q6U,1003507,Wisconsin Avenue and M Street NW,38.904953,-77.062693,2018-11-10 3:22:00
TOEFZJQC,1003814,(Lower) K Street and Wisconsin Avenue NW,38.90268,-77.062534,2018-11-10 18:55:00
62F5M0B3,1003812,K Street and 24th Street NW,38.902672,-77.051596,2018-11-10 19:30:00
NEPQ3DC6,1003813,(Lower) K Street and 30th Street NW,38.902678,-77.058852,2018-11-10 13:16:00
QFRYYGF6,1001202,Pennsylvania Avenue and 22nd Street NW,38.902094,-77.048448,2018-11-10 16:38:00
A54BKFDP,1001241,K Street and Connecticut Avenue NW,38.902611,-77.039222,2018-11-10 5:08:00
HROUY817,1003811,21st Street and K Street NW,38.90219,-77.046717,2018-11-10 0:33:00
9ZR6HWL7,1003812,K Street and 24th Street NW,38.902672,-77.051596,2018-11-10 2:04:00
Q3OU25CM,1001065,North Capitol Street and Massachusetts Avenue NW,38.897808,-77.009201,2018-11-10 6:59:00
517OBJS5,1001233,K Street and 19th Street NW,38.9026,-77.043266,2018-11-10 23:20:00
AO8ON420,1001202,Pennsylvania Avenue and 22nd Street NW,38.902094,-77.048448,2018-11-10 21:49:00
PTJ8E7JZ,1003507,Wisconsin Avenue and M Street NW,38.904953,-77.062693,2018-11-10 9:00:00
SBQUUD4Y,1003814,(Lower) K Street and Wisconsin Avenue NW,38.90268,-77.062534,2018-11-10 20:30:00
9KOUO3KX,1001094,Massachusetts Avenue and New Jersey Avenue NW,38.899222,-77.013069,2018-11-10 2:02:00
6KUVUM2W,1001094,Massachusetts Avenue and New Jersey Avenue NW,38.899222,-77.013069,2018-11-10 13:42:00
VEP2TN06,1001241,K Street and Connecticut Avenue NW,38.902611,-77.039222,2018-11-10 22:24:00
A31LPRMQ,1003814,(Lower) K Street and Wisconsin Avenue NW,38.90268,-77.062534,2018-11-10 9:33:00
P9PSF5YH,1003660,New York Avenue and 9th Street NW,38.902091,-77.024599,2018-11-10 10:45:00
DRO2ILKL,1003814,(Lower) K Street and Wisconsin Avenue NW,38.90268,-77.062534,2018-11-10 23:09:00
KHOJ9NXV,1001233,K Street and 19th Street NW,38.9026,-77.043266,2018-11-10 7:41:00
DHEME86Z,1001241,K Street and Connecticut Avenue NW,38.902611,-77.039222,2018-11-10 16:09:00
MF4392EA,1003811,21st Street and K Street NW,38.90219,-77.046717,2018-11-10 16:28:00
TSZX0S2X,1003521,Massachusetts Avenue and 7th Street NW,38.902181,-77.021712,2018-11-10 20:11:00
5ZIZ8Z5Q,1001241,K Street and Connecticut Avenue NW,38.902611,-77.039222,2018-11-10 19:32:00
XC2HS1CU,1001496,Wisconsin Avenue and Q Street NW,38.911051,-77.065178,2018-11-10 18:05:00
63T9YV0K,1001094,Massachusetts Avenue and New Jersey Avenue NW,38.899222,-77.013069,2018-11-10 14:42:00
B0KKC8PB,1003660,New York Avenue and 9th Street NW,38.902091,-77.024599,2018-11-11 0:01:00
M1F9BNQT,1001376,Wisconsin Avenue and Dumbarton Street NW,38.907395,-77.063253,2018-11-10 13:54:00
2SDAEI7Z,1001233,K Street and 19th Street NW,38.9026,-77.043266,2018-11-10 2:59:00
OL70M1WI,1001593,Wisconsin Avenue and R Street NW,38.914019,-77.066735,2018-11-10 20:07:00
7W3F28K9,1003813,(Lower) K Street and 30th Street NW,38.902678,-77.058852,2018-11-10 13:31:00
B0KKC8PB,1003816,35th Street and Wisconsin Avenue NW,38.91762,-77.069531,2018-11-11 0:44:00
N97TMEF5,1001239,K Street and 14th Street NW,38.9026,-77.032504,2018-11-10 3:39:00
PSGSCJ8Z,1001593,Wisconsin Avenue and R Street NW,38.914019,-77.066735,2018-11-10 11:54:00
KXQWHC64,1003813,(Lower) K Street and 30th Street NW,38.902678,-77.058852,2018-11-10 4:12:00
DRO2ILKL,1001376,Wisconsin Avenue and Dumbarton Street NW,38.907395,-77.063253,2018-11-10 23:13:00
1CDS7VOK,1001065,North Capitol Street and Massachusetts Avenue NW,38.897808,-77.009201,2018-11-10 10:28:00
X8S4LBA7,1001065,North Capitol Street and Massachusetts Avenue NW,38.897808,-77.009201,2018-11-10 19:53:00
UJT0NZOO,1003507,Wisconsin Avenue and M Street NW,38.904953,-77.062693,2018-11-10 15:06:00
GHX9QGQM,1003813,(Lower) K Street and 30th Street NW,38.902678,-77.058852,2018-11-10 1:10:00
W1SDQP2K,1001065,North Capitol Street and Massachusetts Avenue NW,38.897808,-77.009201,2018-11-10 2:09:00
EBXZTU13,1001233,K Street and 19th Street NW,38.9026,-77.043266,2018-11-10 16:53:00
RYZ6ZXTN,1003811,21st Street and K Street NW,38.90219,-77.046717,2018-11-10 6:45:00
KBPU2A06,1001593,Wisconsin Avenue and R Street NW,38.914019,-77.066735,2018-11-10 12:13:00
GDM1W7ZC,1001406,Wisconsin Avenue and P Street NW,38.909066,-77.064125,2018-11-10 16:22:00
ZCIG5CYM,1003812,K Street and 24th Street NW,38.902672,-77.051596,2018-11-10 11:18:00
QTFSLMSZ,1003866,Union Station Parking Garage,38.899325,-77.006434,2018-11-10 20:04:00
UJT0NZOO,1001593,Wisconsin Avenue and R Street NW,38.914019,-77.066735,2018-11-10 15:38:00
ES4D5M5L,1003864,Massachusetts Avenue and 5th Street NW,38.901144,-77.018743,2018-11-10 4:00:00
XO5AZDMX,1003521,Massachusetts Avenue and 7th Street NW,38.902181,-77.021712,2018-11-10 15:07:00
FNEMDUV7,1001637,Wisconsin Avenue and 34th Street NW,38.915898,-77.067755,2018-11-10 8:14:00
MF4392EA,1003816,35th Street and Wisconsin Avenue NW,38.91762,-77.069531,2018-11-10 17:55:00
Q2N8F8KC,1001094,Massachusetts Avenue and New Jersey Avenue NW,38.899222,-77.013069,2018-11-10 19:03:00
CDNZMDEM,1001241,K Street and Connecticut Avenue NW,38.902611,-77.039222,2018-11-10 9:53:00
VTLW60ZK,1001593,Wisconsin Avenue and R Street NW,38.914019,-77.066735,2018-11-10 14:58:00
XU32HF2E,1003813,(Lower) K Street and 30th Street NW,38.902678,-77.058852,2018-11-10 22:03:00
DJED30OQ,1003521,Massachusetts Avenue and 7th Street NW,38.902181,-77.021712,2018-11-10 22:55:00
5WZDAQL6,1001094,Massachusetts Avenue and New Jersey Avenue NW,38.899222,-77.013069,2018-11-10 16:24:00
W3K1ZXYT,1003816,35th Street and Wisconsin Avenue NW,38.91762,-77.069531,2018-11-10 9:43:00
DN3P8L30,1003816,35th Street and Wisconsin Avenue NW,38.91762,-77.069531,2018-11-10 20:25:00
SMV8T0XS,1001202,Pennsylvania Avenue and 22nd Street NW,38.902094,-77.048448,2018-11-10 20:51:00
14WZ2W7W,1003507,Wisconsin Avenue and M Street NW,38.904953,-77.062693,2018-11-10 23:37:00
CXNN6ABE,1003660,New York Avenue and 9th Street NW,38.902091,-77.024599,2018-11-10 8:10:00
8W3VB1A6,1001233,K Street and 19th Street NW,38.9026,-77.043266,2018-11-10 1:24:00
SASICPXC,1001593,Wisconsin Avenue and R Street NW,38.914019,-77.066735,2018-11-10 20:54:00
PSPB70O3,1003814,(Lower) K Street and Wisconsin Avenue NW,38.90268,-77.062534,2018-11-11 0:11:00
L51R3SP2,1001496,Wisconsin Avenue and Q Street NW,38.911051,-77.065178,2018-11-10 1:47:00
WM6WA77Y,1001239,K Street and 14th Street NW,38.9026,-77.032504,2018-11-10 6:07:00
NFX4KHF2,1003864,Massachusetts Avenue and 5th Street NW,38.901144,-77.018743,2018-11-10 6:28:00
A425UUNU,1003814,(Lower) K Street and Wisconsin Avenue NW,38.90268,-77.062534,2018-11-10 17:12:00
X5B4P3JV,1003864,Massachusetts Avenue and 5th Street NW,38.901144,-77.018743,2018-11-10 7:22:00
PTJ8E7JZ,1001496,Wisconsin Avenue and Q Street NW,38.911051,-77.065178,2018-11-10 9:16:00
U8EELGA1,1001593,Wisconsin Avenue and R Street NW,38.914019,-77.066735,2018-11-10 13:59:00
CEHHEKPP,1001202,Pennsylvania Avenue and 22nd Street NW,38.902094,-77.048448,2018-11-10 4:26:00
JZP75VHM,1003816,35th Street and Wisconsin Avenue NW,38.91762,-77.069531,2018-11-10 11:42:00
NUWT41ZQ,1003866,Union Station Parking Garage,38.899325,-77.006434,2018-11-10 17:42:00
69BU9L0O,1003507,Wisconsin Avenue and M Street NW,38.904953,-77.062693,2018-11-10 18:46:00
9ZR6HWL7,1001242,K Street and 16th Street NW,38.902599,-77.036983,2018-11-10 1:52:00
SSV6H1BT,1001496,Wisconsin Avenue and Q Street NW,38.911051,-77.065178,2018-11-10 22:01:00
5WZDAQL6,1003810,K Street and 13th Street NW,38.902601,-77.028892,2018-11-10 16:52:00
6CK8PPWC,1003812,K Street and 24th Street NW,38.902672,-77.051596,2018-11-10 1:43:00
V5A21KDL,1003814,(Lower) K Street and Wisconsin Avenue NW,38.90268,-77.062534,2018-11-10 19:56:00
